"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARL6IP1",1.11051305320274e-31,0.675914516368838,0.137,0.055,2.95696310676295e-27
"OGT",1.2665781059585e-31,-0.511426669054277,0.208,0.364,3.37251752273571e-27
"GABPB2",1.40869598379828e-31,-0.665698429032172,0.071,0.185,3.75093479605968e-27
"NDUFA11",1.51605809012829e-31,0.748550532688019,0.246,0.135,4.03680787658461e-27
"OGA",1.74459182262662e-31,-0.447865577646164,0.214,0.372,4.64532464610791e-27
"AMT",1.91866231495876e-31,-0.545436194387005,0.039,0.14,5.10882214604069e-27
"GAS6",2.30598784477795e-31,-0.535608625475466,0.078,0.197,6.14015383429024e-27
"PRRT2",2.36424718134217e-31,-0.484099664383116,0.065,0.182,6.2952809697598e-27
"PTGER4",2.36588794888926e-31,0.410499560540396,0.113,0.039,6.29964984150743e-27
"HNRNPA1",2.38345377140031e-31,0.849046075199986,0.217,0.119,6.34642235710761e-27
"D2HGDH",2.52250924113432e-31,-0.58114845301194,0.047,0.151,6.71668535636834e-27
"THBS2",3.06230146950572e-31,-0.481725337476782,0.062,0.176,8.15399012285288e-27
"BANF1",3.2438840696361e-31,0.424968713612038,0.127,0.048,8.63749011222006e-27
"CASC15",3.84838019944247e-31,-0.580117737404555,0.036,0.135,1.02470819570555e-26
"DYNLRB1",4.35658056619601e-31,0.540531105513822,0.126,0.048,1.16002670736101e-26
"WDR83OS",4.38630541940039e-31,0.494297920772961,0.152,0.064,1.16794154402374e-26
"PPIA",4.42919124276356e-31,1.28902802095922,0.221,0.129,1.17936075221065e-26
"ERH",4.50063620895848e-31,0.399747175831665,0.135,0.053,1.19838440335937e-26
"ITGB2",4.9978329410937e-31,0.447123301588195,0.112,0.04,1.33077297722502e-26
"LPIN3",6.08747944110858e-31,-0.526275490976321,0.038,0.138,1.62091315078398e-26
"NCKAP5L",6.18708848274765e-31,-0.543941039042971,0.026,0.117,1.64743605030122e-26
"MYCBP2",7.60901693849445e-31,-0.46544532813504,0.228,0.384,2.02605294021292e-26
"CCNL1",7.9559512818488e-31,-0.605314212222777,0.186,0.323,2.11843114781788e-26
"DAAM1",9.54702759507421e-31,-0.49322356327185,0.196,0.357,2.54208703774041e-26
"NDUFAF3",1.12321111482284e-30,0.415989749502311,0.109,0.038,2.99077423543878e-26
"PARP14",1.3913944323418e-30,-0.650871113037855,0.137,0.266,3.70486595499651e-26
"ATP6V1F",1.42603974230191e-30,0.359692344259048,0.108,0.037,3.7971160218273e-26
"MAVS",1.42964357333435e-30,-0.505770281868093,0.083,0.204,3.80671194271737e-26
"MZT2A",2.7507967144417e-30,0.402531912406716,0.126,0.048,7.32454641154391e-26
"COPE",2.82829344186507e-30,0.399622503930038,0.133,0.053,7.53089694765413e-26
"JUND",3.09587821454039e-30,-0.528930419706999,0.269,0.43,8.2433949218567e-26
"HNRNPH1",3.35992869346808e-30,-0.434407229043496,0.303,0.473,8.94648213209746e-26
"LSM7",3.42210590090292e-30,0.412303880608811,0.14,0.057,9.1120413823342e-26
"HSPE1",3.65241469067919e-30,0.44346929925211,0.128,0.05,9.72528459687149e-26
"CIB1",4.04394022451085e-30,0.388139322956561,0.135,0.054,1.0767799635805e-25
"SNRPE",4.42882302812669e-30,0.357833363827443,0.104,0.035,1.17926270769929e-25
"MSN",5.06789892599798e-30,0.542536280225934,0.149,0.064,1.34942944702548e-25
"ILF2",5.08327054347924e-30,0.242934861320032,0.105,0.036,1.35352244761222e-25
"CSNK1E",7.20848087686074e-30,-0.621213698471716,0.08,0.191,1.91940220308171e-25
"CARMIL1",7.83730691524779e-30,-0.418596688402191,0.077,0.197,2.08683971232303e-25
"LTBR",8.40801371306012e-30,-0.510113516540467,0.04,0.137,2.23880181137652e-25
"HGSNAT",8.55621083155035e-30,-0.530486646265518,0.086,0.204,2.27826225811691e-25
"MGST3",1.08922104990226e-29,0.811436194323522,0.251,0.145,2.90026888957474e-25
"AC020916.1",1.15839857789471e-29,-0.69963556701956,0.131,0.254,3.08446789336024e-25
"MEG8",1.2986756394837e-29,-0.437260403267432,0.099,0.231,3.45798362525325e-25
"APRT",1.58238331869445e-29,0.41470579587766,0.12,0.046,4.21341206268772e-25
"ECM1",1.62836298059581e-29,-0.333341840175598,0.114,0.252,4.33584210843247e-25
"NOP10",1.81150273416956e-29,0.258966013970014,0.105,0.036,4.8234883302733e-25
"MYL12B",2.01684167585655e-29,0.783529821346041,0.214,0.118,5.37024433030323e-25
"GSTP1",2.06813175323585e-29,0.763159684573159,0.207,0.11,5.50681441934109e-25
