"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NDUFA11",0,0.504111999039053,0.732,0.365,0
"RPS28",0,0.954891076101034,0.933,0.524,0
"EIF3G",0,0.602668024487476,0.711,0.329,0
"WDR83OS",0,0.544064469679896,0.698,0.318,0
"TRIR",0,0.534832556961859,0.722,0.349,0
"JUNB",0,0.977371486407886,0.882,0.51,0
"IER2",0,1.2502743340573,0.851,0.493,0
"DNAJB1",0,0.559121915646622,0.793,0.398,0
"PGLS",0,0.566674503449629,0.673,0.306,0
"RPL18A",0,1.28945173788336,0.914,0.484,0
"IFI30",0,1.00507188328964,0.821,0.431,0
"UBA52",0,1.04703762815877,0.904,0.472,0
"COPE",0,0.51979119902795,0.672,0.315,0
"NDUFA13",0,0.615749222369087,0.767,0.367,0
"FXYD5",0,0.969499742793029,0.84,0.418,0
"COX6B1",0,0.826006751142843,0.82,0.385,0
"HCST",0,0.857837782830999,0.815,0.384,0
"TYROBP",0,1.00519361133152,0.89,0.498,0
"EIF3K",0,0.945497223473048,0.831,0.386,0
"GMFG",0,0.671507244567007,0.75,0.352,0
"RPS16",0,1.14871937455585,0.914,0.479,0
"RPS19",0,1.23408939002205,0.922,0.519,0
"SNRPD2",0,0.61473658199616,0.71,0.319,0
"AP2S1",0,0.586787971898926,0.682,0.321,0
"RPL18",0,1.22705014201389,0.909,0.484,0
"FTL",0,1.03674001736696,0.942,0.743,0
"CD37",0,0.914535094275459,0.808,0.389,0
"RPL13A",0,1.13292571230755,0.924,0.51,0
"RPS11",0,1.10266540793434,0.906,0.474,0
"RPS9",0,1.15218565564316,0.914,0.504,0
"LILRB5",0,-1.84274807122076,0.113,0.363,0
"RPL28",0,1.3135734099604,0.931,0.532,0
"RPS5",0,1.06606762310294,0.88,0.441,0
"CST3",0,1.17288971254622,0.929,0.66,0
"ATP5F1E",0,0.696437765529227,0.905,0.48,0
"PSMA7",0,0.558422853276342,0.764,0.373,0
"RPS21",0,0.82371985053988,0.904,0.467,0
"ATP5PO",0,0.627671510570419,0.726,0.339,0
"CSTB",0,0.73890855897625,0.75,0.372,0
"ITGB2",0,0.762121423516884,0.837,0.447,0
"CHCHD10",0,0.636118217973795,0.696,0.329,0
"MIF",0,0.656987577586672,0.779,0.381,0
"UQCR10",0,0.613349391349435,0.711,0.327,0
"YWHAH",0,0.894390228745594,0.757,0.345,0
"RAC2",0,0.7341433034392,0.573,0.218,0
"LGALS1",0,0.936997306824857,0.803,0.42,0
"EIF3L",0,0.687536754977418,0.707,0.323,0
"RPL3",0,1.07832835284963,0.906,0.48,0
"SMDT1",0,0.648421526083814,0.661,0.275,0
"TSPO",0,0.830362172343453,0.796,0.373,0
"SLC25A6",0,0.912389399877594,0.825,0.388,0
"TMSB4X",0,1.05138008786233,0.943,0.679,0
"NDUFB11",0,0.622815392543067,0.666,0.298,0
"UXT",0,0.566630070421709,0.648,0.287,0
"MSN",0,0.634333950776142,0.766,0.375,0
"RPS4X",0,1.55278303812669,0.913,0.468,0
"XIST",0,1.88059924233265,0.539,0.001,0
"FTX",0,-1.80889969253099,0.285,0.537,0
"COX7B",0,0.591657145347525,0.692,0.329,0
"SH3BGRL",0,0.545558340288458,0.796,0.405,0
"RPL36A",0,0.92424915735496,0.897,0.456,0
"SLC25A5",0,0.731112191801918,0.744,0.336,0
"RPL39",0,0.94258246596633,0.913,0.48,0
"SSR4",0,0.677965834312587,0.754,0.353,0
"RPL10",0,1.20024900697669,0.945,0.59,0
"DDX3Y",0,-0.925581876696548,0.067,0.303,0
"MT-ND4L",0,0.82667982955632,0.918,0.563,0
"IL1B",0,0.190734096423131,0.616,0.241,0
"LAPTM5",1.9031739629393e-307,0.609982016494684,0.845,0.443,5.06758131111846e-303
"BTG2",4.45954345869015e-307,0.737463623892244,0.825,0.504,1.18744263674542e-302
"HSPE1",4.53420559415301e-307,0.597291370212613,0.66,0.312,1.20732292355512e-302
"SRGN",7.9243536713796e-307,0.547672574529331,0.88,0.496,2.11001765207824e-302
"C19orf53",2.50763567931374e-306,0.500143408286429,0.6,0.263,6.6770815233087e-302
"CD83",2.66622936094249e-306,0.427598715366026,0.807,0.385,7.09936891938157e-302
"CD53",8.88680289765389e-306,0.477834278003137,0.738,0.369,2.3662890075583e-301
"SNX3",1.04359292596524e-305,0.585112312918304,0.742,0.359,2.77877488396764e-301
"RBX1",1.8241140235942e-305,0.485177079092624,0.641,0.291,4.85706841062429e-301
"IGFLR1",2.24224340007023e-305,0.523189914612225,0.585,0.251,5.970421501367e-301
"RPL38",4.91381492209049e-305,0.609255259044377,0.894,0.46,1.30840149930503e-300
"VSIR",1.79688450758991e-303,0.544046897964113,0.662,0.308,4.78456437835966e-299
"ATP5PD",2.37491386958441e-303,0.543709150891753,0.693,0.331,6.3236831605424e-299
"DAB2",8.51269961312673e-303,-1.8362538637407,0.445,0.639,2.26667652598725e-298
"SPCS1",1.72484380107531e-302,0.425234690018802,0.656,0.303,4.59274158912323e-298
"BLOC1S1",2.2143771971461e-302,0.489288310732577,0.665,0.311,5.89622216284093e-298
"ATP5PB",1.62147455159773e-300,0.488916638560456,0.651,0.306,4.31750028853928e-296
"ATP5PF",7.55900633084713e-300,0.532433283008956,0.695,0.335,2.01273661571466e-295
"PLAUR",9.89602923972241e-300,0.423740146377441,0.685,0.322,2.63501570566089e-295
"SELENOK",5.11704325327717e-299,0.62212562375802,0.637,0.3,1.36251510705011e-294
"SUB1",7.39908950027772e-299,0.533573075995674,0.694,0.343,1.97015556123895e-294
"PEBP1",3.03136358252689e-298,0.469262891236231,0.687,0.322,8.07161181119434e-294
"MT-ATP8",8.09840064635902e-298,0.588052465328913,0.794,0.409,2.15636114010602e-293
"S100A4",1.2294198840126e-297,0.794724676450085,0.847,0.503,3.27357632516035e-293
"ITGA4",2.22545610818301e-297,0.486986949374075,0.588,0.25,5.92572197925891e-293
"NEDD8",1.63657044315312e-296,0.460040336952914,0.669,0.321,4.35769611898382e-292
"BCAS2",1.81268991584818e-296,0.743900447813781,0.488,0.185,4.82664943892896e-292
"PRDX5",5.35990130870474e-296,0.488848568545581,0.612,0.279,1.42718092146881e-291
"JAML",9.84327755994547e-296,0.510847937464217,0.587,0.243,2.62096951588668e-291
"TMEM258",1.12693921665318e-295,0.527168973526579,0.674,0.322,3.00070105218244e-291
"UBL5",1.29071216593408e-294,0.543865499726726,0.756,0.381,3.43677928423267e-290
"RPS29",2.08257695476931e-294,0.636624305340083,0.884,0.471,5.54527765746423e-290
"COX7A2",5.16053252115863e-294,0.543456652311072,0.67,0.325,1.37409499440891e-289
"TAGAP",3.1666252972437e-293,0.632505504571525,0.514,0.201,8.43177317897079e-289
"IGSF6",5.06990524798872e-291,0.549091133151049,0.633,0.282,1.34996367038196e-286
"SNHG6",1.61010659097593e-290,0.519501866331304,0.681,0.328,4.2872308197916e-286
"PHB2",3.43464816861938e-290,0.477366440531685,0.56,0.241,9.14543767858283e-286
"LDHA",6.24153550408163e-290,0.544572518537889,0.667,0.32,1.66193365867181e-285
"TNFAIP2",1.78902247551466e-289,-2.08010414623539,0.464,0.63,4.7636301455529e-285
"GAS5",3.4981508616157e-289,0.51380790507179,0.668,0.323,9.31452629922412e-285
"KRTCAP2",1.15845145123767e-288,0.470166297437644,0.738,0.367,3.08460867921055e-284
"ZFP36",1.28000371048625e-288,0.446563925502147,0.876,0.527,3.40826587991174e-284
"CD52",2.36804426971321e-288,1.02631830815987,0.391,0.114,6.30539147696535e-284
"UBXN1",3.37253675836254e-288,0.390961396538246,0.7,0.345,8.98005362649195e-284
"ATP6V1G1",7.77578232770826e-288,0.448423012492333,0.679,0.33,2.07045756039888e-283
"LYN",7.32152028376249e-287,0.441754273618887,0.633,0.292,1.94950120595744e-282
"TUBB",1.38425245015347e-286,0.547155130568885,0.704,0.353,3.68584899902364e-282
"CHMP1B",1.55718532414842e-286,0.829076031965472,0.586,0.264,4.14631736260999e-282
"DHRS7",3.12613420953151e-286,0.499290822784572,0.617,0.285,8.32395755971955e-282
"NOP10",3.48469741565472e-286,0.507643258997069,0.601,0.27,9.27870380866382e-282
"CCNI",1.47380581888224e-284,0.539816080197869,0.833,0.46,3.92430275393773e-280
"C9orf16",1.74749337222371e-284,0.485892138838742,0.568,0.246,4.65305060222006e-280
"ATF3",3.05721193104929e-284,0.363948860413223,0.751,0.353,8.14043820880495e-280
"CYCS",3.5950666884687e-284,0.633689040694183,0.611,0.281,9.5725840713856e-280
"CYTIP",2.40000837563346e-283,0.564282922137297,0.552,0.232,6.39050230179923e-279
"FKBP8",3.94091887935053e-282,0.4721042180446,0.6,0.278,1.04934847000467e-277
"CNBP",5.49141455289326e-282,0.469841982352567,0.802,0.427,1.46219895299889e-277
"H2AFV",6.43823091442741e-282,0.37491075953383,0.641,0.304,1.71430774558459e-277
"UBE2S",1.81583053616005e-281,0.681097573720249,0.549,0.236,4.83501196863336e-277
"SUPT4H1",1.96797361661362e-281,0.460491456395967,0.551,0.237,5.24012334895709e-277
"NDUFC2",3.18719218329573e-281,0.46511168792164,0.606,0.273,8.48653662646155e-277
"ZYX",9.66944102389928e-281,0.545515468962913,0.713,0.367,2.57468206143366e-276
"PPP1R15A",1.19332653874262e-280,0.356228522754405,0.832,0.432,3.17747057470997e-276
"NDUFV2",1.62716756680289e-280,0.423724885937264,0.597,0.272,4.33265908012605e-276
"GTF3A",3.91068565546905e-279,0.491863358754047,0.585,0.259,1.04129826948174e-274
"SF3B5",3.63760549922548e-278,0.454590417511233,0.587,0.265,9.6858521627877e-274
"CD86",1.34496481011127e-277,0.502912495097362,0.636,0.304,3.58123779988328e-273
"GRN",1.35850906336407e-277,0.591676080814723,0.834,0.492,3.61730208301952e-273
"UBB",2.2123871783186e-276,0.486350474710162,0.848,0.439,5.89092333970895e-272
"SMIM26",8.72642939749244e-276,0.458001073748686,0.562,0.245,2.32358635567031e-271
"UFC1",1.67774163185061e-275,0.467437916619455,0.586,0.26,4.46732264312862e-271
"MGP",1.10827184572673e-274,-1.16190237318495,0.088,0.314,2.95099544361656e-270
"CALM1",3.1417617307856e-274,0.569745279885572,0.872,0.512,8.36556896056282e-270
"NDUFB4",3.40919527121615e-274,0.471633977648331,0.649,0.308,9.07766424866725e-270
"DDOST",5.6237758724765e-273,0.430925784754837,0.546,0.238,1.49744280156432e-268
"ANAPC11",1.46898470911506e-272,0.476253236988482,0.595,0.271,3.91146558496068e-268
"NOP53",4.01486232694303e-272,0.460909731194362,0.721,0.357,1.06903739179512e-267
"CSK",1.35271029783938e-271,0.438017041807051,0.564,0.254,3.60186171005693e-267
"ARF1",2.65792689775886e-271,0.434841464045771,0.706,0.353,7.07726195066251e-267
"CSNK2B",3.06149592879677e-271,0.429465449235932,0.67,0.331,8.15184520960716e-267
"TOMM20",9.89243776249022e-271,0.436956644450136,0.676,0.331,2.63405940301827e-266
"CDKN1B",2.00153101119161e-270,0.404606850693063,0.515,0.207,5.32947662349989e-266
"HSP90AA1",3.94322969204788e-270,0.455969027519317,0.907,0.535,1.04996377010159e-265
"GUK1",4.16402668114864e-270,0.414160415054605,0.672,0.332,1.10875538438945e-265
"SNHG8",6.97974343557469e-270,0.534193013293637,0.614,0.292,1.85849628459047e-265
"RGS19",3.82685972035298e-269,0.437040935548364,0.536,0.231,1.01897793773839e-264
"CDK2AP1",8.14597135973272e-269,0.492250886614883,0.549,0.24,2.16902779395603e-264
