"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SF3B5",0.00493579707525293,0.188654329677213,0.437,0.474,1
"JUN",0.00560049170584665,0.275135360873264,0.459,0.479,1
"EBPL",0.00563016187194585,0.15630941488313,0.113,0.093,1
"CD48",0.0058012749077347,0.133166792713824,0.796,0.841,1
"TPM3",0.00590853905902763,0.113878591822569,0.871,0.913,1
"FIBP",0.00608260071332952,0.229016131756957,0.246,0.239,1
"SDF2L1",0.00616980048809183,0.255725959287496,0.312,0.316,1
"TNFAIP8",0.00634645673086957,0.193159521782027,0.411,0.43,1
"RPL23",0.00634994702294387,0.111123212852445,0.778,0.813,1
"HLA-DPB1",0.00663291249114836,0.136231004811337,0.634,0.652,1
"COX5B",0.00749131086528659,0.127555289744266,0.616,0.669,1
"TAF10",0.00763191493248872,0.159091258027818,0.565,0.608,1
"LPAR5",0.00932866886965778,0.174822358000584,0.103,0.085,1
"TXNDC17",0.0096980611988186,0.211053546807921,0.221,0.211,1
"BLOC1S1",0.0102326398521805,0.175415625222938,0.472,0.503,1
"KRTCAP2",0.0103086881942984,0.165623334998683,0.595,0.65,1
"S1PR4",0.0106819663164957,0.221369464077822,0.323,0.335,1
"GPR171",0.0110125722971321,0.137969110368856,0.103,0.084,1
"ATP5PO",0.0112048729360046,0.171387534523467,0.467,0.503,1
"ANAPC11",0.0122168483516319,0.209304956937828,0.372,0.393,1
"TPST2",0.0127127878011623,0.192667634699338,0.584,0.649,1
"IL2RG",0.0132328645371299,0.12024112969113,0.9,0.926,1
"PSMD8",0.0134794656861661,0.17836463979855,0.463,0.517,1
"MRPL41",0.0143673880213634,0.183275647132652,0.315,0.321,1
"ATP5PF",0.0145825391922156,0.167077922493701,0.514,0.562,1
"GZMK",0.0147203547007006,0.213677271741439,0.143,0.121,1
"NDUFB8",0.0165441368580011,0.151395146926605,0.518,0.563,1
"GUK1",0.0174798822738934,0.132106698175257,0.67,0.744,1
"PIM1",0.0175929129969972,0.211324721466273,0.46,0.498,1
"TRGC1",0.0182467317325619,0.122970907790149,0.278,0.271,1
"COX6B1",0.0184509998710209,0.11270201279221,0.693,0.744,1
"PYCARD",0.0184964291039077,0.192354473780374,0.37,0.389,1
"PNP",0.0190384906459185,0.179655357337917,0.218,0.208,1
"ZNRD1",0.0203257263502833,0.205190303296054,0.324,0.341,1
"ZNF331",0.0207159248838402,-0.152223389107746,0.237,0.265,1
"TUBA1B",0.0207240612500047,0.129489906557553,0.663,0.712,1
"EIF1AX",0.0220658481034593,0.204421748342743,0.318,0.326,1
"PSTPIP2",0.022163500854127,0.149187872316172,0.129,0.113,1
"MT-CO2",0.0222105999922243,0.281797865450771,0.995,0.997,1
"PSMA7",0.0224725039237988,0.114805249911974,0.709,0.759,1
"HIST1H3D",0.0250532932672056,0.16277850913331,0.125,0.11,1
"THUMPD3",0.0252497688174212,0.131766300047179,0.112,0.098,1
"TIGIT",0.0259225466149277,0.200336859360672,0.318,0.321,1
"SPCS1",0.0272335318859647,0.159983236489766,0.495,0.543,1
"COTL1",0.0277964210756875,0.220176748738476,0.158,0.14,1
"RPS17",0.0281969290300259,0.113822532925715,0.673,0.73,1
"TESPA1",0.0289942640945684,0.137865598607177,0.11,0.095,1
"AURKAIP1",0.031556791243642,0.16916198164706,0.381,0.415,1
"NDUFV2",0.0317913741149306,0.187632867071167,0.348,0.374,1
"U2SURP",0.0323175792588636,0.157351432003311,0.382,0.397,1
"EXOSC7",0.0350622644444569,0.163014988064695,0.132,0.12,1
"ATP5IF1",0.0355910893982332,0.155147574561429,0.557,0.61,1
"C19orf53",0.035680647100519,0.150961603582452,0.447,0.485,1
"SPRY2",0.0358125708105338,0.179991129699985,0.103,0.087,1
"TIMM10",0.0359988946867928,0.139745911929052,0.116,0.102,1
"SNRPD1",0.0370802769991097,0.19963141173082,0.282,0.29,1
"UBL5",0.0376647896006846,0.100806326455226,0.749,0.813,1
"SOD1",0.0384824028258189,0.129412495032899,0.531,0.583,1
"AIP",0.0391098949884134,0.213573344949788,0.375,0.411,1
"LCP2",0.0391361672617472,0.132314069977664,0.579,0.653,1
"ORMDL2",0.042377110137955,0.206305151531331,0.213,0.211,1
"LSP1",0.0425936486631728,0.130398200157764,0.836,0.901,1
