"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF592",0.0998828333510361,-0.139661037914493,0.08,0.119,1
"PAX5",0.0999190942694205,-0.196508543541444,0.287,0.365,1
"RAB4B",0.100181658911263,0.199024499907204,0.291,0.23,1
"PANK2",0.100466030552934,0.118686198871501,0.129,0.079,1
"PTPN4",0.10061060351912,0.203399064955361,0.143,0.095,1
"CUEDC2",0.100660045746765,-0.108730476084451,0.131,0.183,1
"VRK3",0.101141712820875,0.217003398232372,0.105,0.063,1
"PLEKHG1",0.101834914846542,0.134699237165033,0.307,0.254,1
"VPS33A",0.101839460416315,-0.136494087600517,0.085,0.127,1
"PCF11",0.102072380338147,0.262541183565091,0.283,0.23,1
"UFL1",0.102112402922485,0.109777556489156,0.193,0.135,1
"PPP2R5A",0.102358914731829,0.125509640064057,0.185,0.127,1
"ZDBF2",0.102401600416117,-0.37168704112173,0.078,0.119,1
"MOB4",0.102590851418907,0.119454359922829,0.195,0.143,1
"PI4KA",0.102865234299998,0.164410643849764,0.107,0.063,1
"DOP1A",0.103089309884853,-0.304041210360737,0.079,0.119,1
"SLA",0.103344594420406,0.136892965802834,0.193,0.135,1
"WDFY4",0.103657969869693,-0.215533362021379,0.212,0.27,1
"P4HB",0.103782026933216,0.232938261874391,0.269,0.222,1
"MAP3K8",0.103853993062465,0.161457852589744,0.391,0.317,1
"CCDC85B",0.103893956493252,0.263470521432059,0.345,0.31,1
"STX5",0.104180699744802,-0.187475140434729,0.193,0.262,1
"MEPCE",0.104398064153804,0.183005743892415,0.127,0.079,1
"TLR10",0.104424684811766,0.288569617137039,0.233,0.19,1
"POLG",0.104562901479423,0.130447039461919,0.1,0.056,1
"AIP",0.104682133177029,0.210224386439662,0.342,0.294,1
"PBXIP1",0.10479827974867,-0.19232503216324,0.181,0.246,1
"PTTG1",0.104850129422212,-0.115343662874695,0.092,0.135,1
"KDM3B",0.10519563362331,0.133643893021322,0.147,0.095,1
"KLHL14",0.105288916431642,0.243604035888264,0.115,0.071,1
"DHX36",0.105397753438263,0.284644017143444,0.364,0.317,1
"MCCC2",0.105899166566983,0.210514746569424,0.106,0.063,1
"RIF1",0.106580268270949,-0.308435766373359,0.157,0.214,1
"BSG",0.106606200727584,-0.219792551608305,0.246,0.317,1
"DNAAF2",0.106750800767023,0.16388372001509,0.108,0.063,1
"ZNF860",0.106840266716837,0.289079272013074,0.166,0.119,1
"MINDY2",0.10720602214328,-0.120765302959203,0.085,0.127,1
"ZFP36",0.107262698291265,-0.133029723617462,0.865,0.817,1
"MRPL33",0.107396113893635,-0.205533169951773,0.203,0.262,1
"PATJ",0.10765896094718,-0.104558256188228,0.072,0.111,1
"PTTG1IP",0.108147508753739,0.209562348243579,0.125,0.079,1
"TINF2",0.108180874629553,0.12098584107867,0.226,0.159,1
"NOL12",0.108296049183191,-0.219103619619932,0.085,0.127,1
"DHX40",0.108310796686013,-0.118672280212263,0.091,0.135,1
"UQCRB",0.108596257553581,-0.156421798479811,0.726,0.778,1
"ABHD5",0.108607752665582,-0.138070838901618,0.078,0.119,1
"AP2B1",0.108772251081215,-0.149731365312052,0.188,0.246,1
"SNRPC",0.108779932911547,0.194346659585911,0.239,0.183,1
"NUP107",0.109323835206918,0.23559936932303,0.141,0.095,1
"MPRIP",0.109448829565766,-0.122390952808584,0.083,0.127,1
"PSIP1",0.10960847011179,-0.105679812283758,0.482,0.587,1
"TWISTNB",0.110082457708284,-0.173103917204166,0.133,0.183,1
"ITGB2",0.110148760023029,0.167696155010527,0.427,0.381,1
"RNF146",0.110457497582821,0.187154321971919,0.143,0.095,1
"MT-ND4L",0.110718427108024,0.153676111990351,0.966,0.968,1
"PNKP",0.110855088474354,0.296892930899951,0.161,0.119,1
"EPB41",0.111097891819809,-0.195600214918837,0.327,0.397,1
"MFSD8",0.111203549815869,-0.211211464832282,0.085,0.127,1
"SLC25A11",0.111277335778807,0.20462552077739,0.14,0.095,1
"VPS26C",0.111335300173038,-0.107037456254048,0.108,0.159,1
"SIRT2",0.111524863720209,0.184993656317479,0.114,0.071,1
"PPP6C",0.111667008262182,-0.162582330105524,0.222,0.286,1
"CRCP",0.111672453993095,0.201264421105575,0.141,0.095,1
"DEDD2",0.111784852768808,0.147098397997866,0.221,0.167,1
"TMCO1",0.111960569866338,0.206184092890683,0.212,0.159,1
"COX7A2L",0.112158944599967,0.201505342145369,0.335,0.286,1
"MPC2",0.112305623405177,0.224532685464149,0.229,0.183,1
"NACA",0.112758852443493,0.130049285191234,0.974,0.937,1
"MRPL57",0.112773657024933,0.261269885261922,0.204,0.159,1
"RAC1",0.112783774109618,0.17409294038634,0.424,0.373,1
"SAFB2",0.113026913975933,-0.230668691903752,0.258,0.325,1
"SRBD1",0.113102673508686,-0.139653716059629,0.071,0.111,1
"ELOB",0.113465278412268,-0.16719958154697,0.526,0.643,1
"TCF12",0.11355510776916,-0.219965589718195,0.195,0.246,1
"PNN",0.113689001734926,0.115037165970565,0.622,0.603,1
"ST6GAL1",0.113703013322954,0.225064602139772,0.35,0.317,1
