"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAP4K4",0.00182328566103881,-0.36036671058197,0.136,0.247,1
"TBC1D2B",0.00183084326517313,-0.316044571758733,0.066,0.153,1
"DGKD",0.00185573235054705,-0.425886809561994,0.047,0.122,1
"ANKLE2",0.00185829801799649,-0.371437564941969,0.089,0.183,1
"SREK1",0.00185877039538107,-0.364116882890546,0.113,0.219,1
"RPS3",0.00187608526363689,0.68024992567659,0.276,0.183,1
"SELENBP1",0.00189664738830969,-0.337676711156875,0.07,0.156,1
"GRK5",0.00192404405406844,-0.52879694226309,0.086,0.175,1
"KIRREL1",0.00193340492716488,-0.31293947808402,0.043,0.114,1
"POLK",0.00194114519377319,-0.559100324208802,0.089,0.181,1
"PILRB",0.00194140211029259,-0.463848605361108,0.062,0.144,1
"PDE1C",0.00194811843582078,-0.242058073155804,0.089,0.186,1
"ECPAS",0.00199136379556717,-0.425641622899481,0.039,0.108,1
"ADAM33",0.00200511633496522,-0.435036533036979,0.043,0.117,1
"CPSF6",0.00201464455491235,-0.342166055262172,0.097,0.194,1
"MIF",0.00204403775749806,0.786232876189352,0.214,0.131,1
"PTPRG",0.00207489549993055,-0.33147240364124,0.121,0.225,1
"UBA6",0.00207923320928281,-0.396451433718586,0.035,0.103,1
"TLE1",0.00210534545089628,-0.427368820638497,0.058,0.139,1
"DDX39B",0.00210967767917469,-0.265778129953319,0.175,0.303,1
"SORBS2",0.00211493368898483,0.893445787484649,0.167,0.092,1
"MEIS2",0.00215799493586653,-0.463831895662445,0.074,0.158,1
"NDUFAB1",0.00217960639365848,0.95413627542478,0.121,0.056,1
"BICD1",0.00221514200295954,-0.498568358972744,0.051,0.125,1
"NIPBL",0.00226262724281958,-0.367454315261522,0.117,0.219,1
"TFPI",0.0022928803548654,-0.383117870688007,0.233,0.364,1
"LINC01197",0.00230446285188164,-0.50619165306292,0.125,0.225,1
"TOR1AIP2",0.00230760454302094,-0.390043703611819,0.035,0.103,1
"VIPR1",0.00230882032956905,-0.595538816229581,0.043,0.111,1
"AC058791.1",0.0023096367605135,-0.385094510246226,0.062,0.144,1
"INTS6",0.00230984237816181,-0.539909010442841,0.105,0.2,1
"AL391807.1",0.0023111359339416,-0.423145056558542,0.082,0.172,1
"NAIP",0.00238026005603041,-0.372465769809212,0.07,0.156,1
"RAD51-AS1",0.00238614731176904,-0.44824897765793,0.058,0.136,1
"ECM1",0.00240029765944013,-0.494318567692989,0.039,0.106,1
"CDK12",0.00240053568377408,-0.360063437927936,0.101,0.197,1
"SLC8A1",0.00240145214984904,0.905655526900069,0.233,0.156,1
"DENND3",0.0024209591696947,-0.594897609012314,0.066,0.144,1
"SRSF11",0.00246088482881859,-0.231954825104608,0.245,0.383,1
"HES1",0.00246191895069486,-0.42188852975467,0.066,0.147,1
"TRAK1",0.00249505281882866,-0.408443314779979,0.047,0.119,1
"CCNL1",0.00253508807570399,-0.194711741030789,0.171,0.3,1
"DYNC1H1",0.00255601792393605,-0.506178929644358,0.167,0.275,1
"CCAR1",0.00257606705201995,-0.298003643666035,0.074,0.161,1
"EMP2",0.0025952863056995,-0.389216965811145,0.089,0.178,1
"GPATCH2L",0.00263228815121303,-0.453005014971246,0.121,0.222,1
"SEPTIN4",0.00270421273023332,-0.425534309034324,0.128,0.228,1
"INF2",0.00273955395958328,-0.530840564195585,0.054,0.128,1
"DIAPH2",0.00276768789976178,-0.229296275129388,0.128,0.239,1
"UQCRC2",0.00279807546738993,-0.353192803086168,0.066,0.144,1
"LUC7L2",0.00284860791232026,-0.483959404785024,0.097,0.186,1
"IER2",0.00286360517108438,-0.615669413344888,0.101,0.189,1
"UBR5",0.00287870940448112,-0.23693814636945,0.078,0.167,1
"MLXIP",0.00288288118768804,-0.339263953573877,0.07,0.153,1
"CSAD",0.00291527574912147,-0.415318342301072,0.066,0.144,1
"BCAM",0.00295829564996044,-0.498439853860906,0.109,0.2,1
"STXBP4",0.0029630537205766,-0.414224475059809,0.043,0.111,1
"TENT2",0.00297017199968924,-0.568546394895376,0.058,0.133,1
"EML4",0.00297124975709793,-0.342096512288838,0.082,0.167,1
"TTC14",0.00297397372263655,-0.242881616273463,0.214,0.35,1
"DAZAP1",0.00297921398021386,-0.266642208116537,0.035,0.1,1
"ADD3",0.00302973003693104,-0.45615345009562,0.058,0.133,1
"AGT",0.00304331971112909,-0.414302827655049,0.214,0.339,1
"ZNF37A",0.00304378782704438,-0.424726502103765,0.082,0.167,1
"CPSF7",0.00306209235453707,-0.291500273766404,0.054,0.131,1
"FAR1",0.00306480645745794,-0.20519891458832,0.078,0.164,1
"CEP85L",0.00313549881587491,-0.533609188455224,0.07,0.147,1
"TTLL3",0.00315127255168626,-0.479002923801535,0.074,0.156,1
"ZC3H7A",0.00315179486631912,-0.336859589411963,0.047,0.117,1
"RPS27L",0.00316257359218595,-0.253951813774661,0.163,0.275,1
"MFSD14C",0.00320942755730605,-0.493694099057378,0.074,0.156,1
"EFHD1",0.0032312437628372,-0.383131480730841,0.066,0.142,1
"SPG11",0.00323386019015855,-0.382028302448013,0.047,0.117,1
"RPS26",0.00324036289069552,0.992809430537135,0.237,0.167,1
"PTK2",0.00330471144146815,-0.374110158114687,0.136,0.233,1
"HNRNPU",0.00330548301198794,-0.309617893441249,0.444,0.611,1
"RBPMS2",0.00331323885501131,-0.3784384939057,0.051,0.122,1
"ZNF580",0.00333845340653283,-0.452649510008285,0.043,0.108,1
"CWC25",0.00336217288770031,-0.650225243831925,0.047,0.114,1
"SCN4B",0.00337219467853055,-0.308073262778745,0.101,0.192,1
"CD9",0.00338718442151105,-0.499189319321075,0.136,0.233,1
"ATP5MD",0.00339717336975486,0.72683020523253,0.202,0.122,1
"RAD50",0.00340684395610486,-0.399918397310009,0.086,0.172,1
"COL18A1",0.0034080471241016,-0.424527654459496,0.128,0.219,1
"NPHP3",0.00345567902806423,-0.204656071983217,0.148,0.272,1
"SMC5",0.00350180927764179,-0.323797927555813,0.101,0.194,1
"SMCHD1",0.00356471714543977,-0.412685783880283,0.14,0.239,1
"SRSF2",0.00359992096571927,-0.234133086165942,0.121,0.222,1
"SEPTIN11",0.00367489608816755,-0.27785927896337,0.128,0.225,1
"FOXC2",0.00375317154949485,-0.433744298623877,0.051,0.119,1
"NCOR1",0.0037648542702661,-0.312448935011243,0.125,0.219,1
"ADCY3",0.00378355681546797,-0.524607630165616,0.082,0.161,1
"SLC25A24",0.00395813588934136,-0.377990985030999,0.043,0.108,1
"RNPC3",0.00397804785555121,-0.452370650730341,0.237,0.358,1
"ZNF445",0.00400243590870016,-0.474257948869919,0.051,0.119,1
"ETNK1",0.00407466680158927,-0.378303014391113,0.086,0.172,1
"DKK3",0.00408220436498058,0.873602541244929,0.226,0.15,1
"HGF",0.00409936048444246,-0.399780810627747,0.089,0.172,1
"PRRX1",0.00427252035202211,-0.54205184488808,0.117,0.203,1
"PKD2",0.00430386540525734,-0.494892639540048,0.051,0.119,1
"SERINC3",0.00433717864925678,-0.394122527100676,0.109,0.197,1
"IRF3",0.00437821035869973,-0.331570022269634,0.07,0.147,1
"FBLN1",0.00437899746368633,-0.382871970009053,0.156,0.261,1
"SRSF7",0.00441510280077269,-0.289207001193915,0.198,0.314,1
"ROCK2",0.0045008299411939,-0.213632959540461,0.125,0.225,1
"SUPT20H",0.00455926751640405,-0.45181879969027,0.07,0.144,1
"NT5DC2",0.00463716579898578,-0.391733485971743,0.039,0.1,1
"FER",0.00471309322940926,-0.327385118528832,0.066,0.142,1
"CAMK2D",0.00475758676969461,-0.37835352493827,0.058,0.128,1
"SLC43A3",0.004826057473971,-0.490750037425313,0.043,0.106,1
"IER5L",0.00492604408002906,-0.392266376541504,0.054,0.122,1
"ARGLU1",0.00495889452465025,-0.251095553677847,0.533,0.706,1
"GPRASP1",0.00496827275607786,-0.506937077877827,0.039,0.1,1
"FBXL5",0.00497177307190108,-0.249429120436489,0.062,0.136,1
"PHF20L1",0.00500793426960055,-0.263616911116113,0.113,0.206,1
"ABTB1",0.0050133113495617,-0.285243174773565,0.097,0.186,1
"LTBP4",0.00503323032955824,-0.362828455770068,0.195,0.311,1
"SMARCA4",0.00503855138689279,-0.445544046480138,0.047,0.111,1
"VSTM4",0.00505257675315502,-0.55602484810989,0.078,0.153,1
"CBLB",0.00507709433278369,-0.425983848875178,0.07,0.144,1
"KIAA0586",0.00507802686299461,-0.350392628998481,0.039,0.1,1
"NAB1",0.00508870040178077,-0.555437244885714,0.066,0.136,1
"LINC00989",0.00513216280474576,-0.598590701719346,0.062,0.131,1
"PWWP2A",0.00518248882270644,-0.266951883539756,0.058,0.131,1
"EIF2AK4",0.00519655421069507,-0.427685687794959,0.066,0.139,1
"BDP1",0.0052082454944432,-0.29706913626731,0.105,0.192,1
"FGFR1OP2",0.00521917625208247,-0.38292235032873,0.089,0.172,1
"PTPRK",0.00523880910183944,-0.474662407806256,0.066,0.136,1
"ANAPC5",0.00525557518256508,-0.197364905808264,0.109,0.203,1
"COL1A2",0.00528724683153107,-0.104687996362178,0.268,0.422,1
"LSM8",0.00533218850661252,-0.375155758726489,0.089,0.169,1
"CYP20A1",0.00537130724135806,-0.387936166400411,0.051,0.117,1
"MDH1",0.00539289851893384,0.937248676352055,0.144,0.081,1
"MEF2D",0.00549537293390101,-0.376654557655753,0.051,0.117,1
"TDRD3",0.00551290674108708,-0.361203421328326,0.043,0.106,1
"ANKRD26",0.00553072347840505,-0.362915852513596,0.039,0.1,1
"MGP",0.00554316423992102,0.741460364918561,0.564,0.589,1
"SNRPD3",0.00556214181435022,-0.317734298980654,0.066,0.139,1
"RBL2",0.00557101170464731,-0.370623915142214,0.054,0.122,1
"SPART",0.00557585969010208,-0.30513969355898,0.07,0.144,1
"ROCK1",0.00559993087784763,-0.184914944339972,0.218,0.344,1
"SETD5",0.00561111651228288,-0.326632658715503,0.113,0.203,1
"LINC00342",0.00561508955942802,-0.352253003094922,0.117,0.211,1
"COX6B1",0.00566391431600851,0.773908864133941,0.198,0.125,1
"PRRC2B",0.0056711558741307,-0.237362523839961,0.125,0.219,1
"SH3PXD2A",0.00569886855769345,-0.464947348016914,0.047,0.111,1
"UBA2",0.00571271106021511,-0.367033462916931,0.105,0.189,1
"RBM5",0.00574060592440427,-0.237220677855231,0.222,0.361,1
"ACIN1",0.00576428039665311,-0.350880556491161,0.086,0.167,1
"VPS13B",0.00578185424853934,-0.152635189187678,0.058,0.131,1
"MIR4435-2HG",0.0058191063839832,-0.233106023284538,0.093,0.178,1
"FRG1",0.00588323582283825,-0.23442252906013,0.051,0.117,1
"GAPDH",0.00593321197278817,0.583892362705676,0.339,0.261,1
"COX5A",0.00595999459886518,0.862058828125471,0.109,0.053,1
"TRIM44",0.00596850928260824,-0.229867196040183,0.152,0.256,1
"SSBP2",0.00598710345997033,-0.168681941562492,0.066,0.142,1
"SDHA",0.00601953556981334,-0.23884640993874,0.039,0.1,1
"NF1",0.00604174589247067,-0.40802513423652,0.117,0.206,1
"WASHC4",0.00606506140679833,-0.278159117905545,0.093,0.178,1
"ARHGAP6",0.0060694089024094,-0.379057905920896,0.121,0.208,1
"PLEKHG2",0.00615943342173441,-0.302394264803529,0.039,0.1,1
"YTHDC1",0.00616315695960227,-0.193686018591159,0.093,0.181,1
"FAT1",0.00621635744040905,-0.330407148870156,0.078,0.156,1
"STAT6",0.00622141439799189,-0.361188488795495,0.058,0.128,1
"CD63",0.00625972582359354,0.530252858603638,0.37,0.297,1
"SHPRH",0.00629312116575561,-0.338490075226598,0.222,0.342,1
"CASC3",0.00634848722300823,-0.363478172976397,0.062,0.133,1
"RALGAPA1",0.00636143784809551,-0.311214616229005,0.136,0.236,1
"TTLL7",0.00643467024452393,-0.362506931992987,0.089,0.169,1
"KIAA0895L",0.00647709699034732,-0.528214874124611,0.047,0.108,1
"RAPGEF5",0.00654987280251932,-0.298995396875623,0.07,0.144,1
"EBF1",0.00656571340019836,-0.29079067355112,0.167,0.275,1
"BGN",0.00660226096609064,-0.320430560310344,0.226,0.347,1
"ILF3",0.00661117927284487,-0.322961414256558,0.086,0.164,1
"CNTRL",0.00666983643545397,-0.258072238915375,0.043,0.106,1
"RSRC2",0.00667802406273158,-0.259211061037979,0.117,0.206,1
"ATR",0.00680425790192239,-0.385861444648442,0.062,0.133,1
"TRIM56",0.00681338972426249,-0.307161089277036,0.132,0.228,1
"ZNF721",0.00689548518946643,-0.373817128248473,0.074,0.15,1
"ERC1",0.00690070533488658,-0.386682530005156,0.117,0.206,1
"PDE1A",0.00692415667095902,-0.376566578521974,0.093,0.175,1
"PCBP1-AS1",0.00700189185909739,-0.379508657444733,0.078,0.15,1
"ARHGAP17",0.00704081584940011,-0.310806899691864,0.074,0.15,1
"TMEM131",0.00715741657725211,-0.36054597408523,0.051,0.114,1
"C19orf53",0.00716196613004518,0.722673910030112,0.109,0.053,1
"ADIRF",0.00718421081742517,0.659799242562666,0.339,0.267,1
"LAMP1",0.00722699323321322,-0.390745669150231,0.078,0.15,1
"RBM12B",0.00725361122139772,-0.233436177082118,0.082,0.161,1
"GUCY1A1",0.00727706401244421,-0.294274111934759,0.23,0.336,1
"SNRNP200",0.00734051788013037,-0.440442808572867,0.086,0.161,1
"NDUFC1",0.00737555689735535,0.930702118054126,0.125,0.067,1
"IGFBP2",0.00737577055501422,0.661439965612667,0.202,0.131,1
"SELENOW",0.00754208169302954,0.578848947351628,0.327,0.267,1
"MYO6",0.00754620809650309,-0.248878151701659,0.051,0.117,1
"WDFY2",0.00759930820045921,-0.362802989218252,0.086,0.164,1
"MIR99AHG",0.00762628570628402,-0.228187144305532,0.257,0.397,1
"MAP7D3",0.00762704625618758,-0.270584064785608,0.066,0.136,1
"DNAJC7",0.00766590726764485,-0.334263486818235,0.066,0.136,1
"LAMA4",0.00767321517579097,-0.236728225094271,0.117,0.206,1
"MIDN",0.00771996941451424,-0.328094262121468,0.047,0.108,1
"CRIPT",0.00779019233292946,-0.427871618420383,0.078,0.15,1
"RNF169",0.00779371506175791,-0.300900689070767,0.07,0.142,1
"DCAF5",0.00803951982627518,-0.407297246123414,0.062,0.131,1
"PARM1",0.00817462414699984,-0.448248179907584,0.058,0.122,1
"RBM26",0.0083145494648652,-0.411044315235105,0.132,0.225,1
"PIK3R1",0.00832683038668986,0.759489479889034,0.198,0.131,1
"CPNE1",0.00861729938289361,-0.425589543103742,0.047,0.106,1
"ZNF641",0.00864184173323044,-0.463230770945212,0.047,0.106,1
"PACSIN2",0.00866062894695285,-0.374242923150291,0.167,0.264,1
"HECTD4",0.00866202802042943,-0.433806829007783,0.062,0.128,1
"CYP4X1",0.0087158594025145,-0.443759010825904,0.047,0.106,1
"NOL7",0.00875498606542273,0.737969443411377,0.125,0.067,1
"TRMT11",0.00888290927021914,-0.269904549345544,0.051,0.114,1
"GJA4",0.00894439359911273,-0.501869904557946,0.163,0.256,1
"VIM",0.00894785967828471,0.518987634509386,0.479,0.439,1
"SMG7",0.00896312820403543,-0.271100804261865,0.043,0.103,1
"ANKRD36C",0.00899153748844964,-0.3975179015233,0.128,0.219,1
"ZNF106",0.00900186515012058,0.862740933215457,0.214,0.15,1
"NAP1L4",0.00905787545496696,-0.375869332320842,0.07,0.139,1
"ZNF91",0.00906234600191963,-0.190206917240492,0.121,0.214,1
"FAM111A",0.00907937583517314,-0.31694447147787,0.051,0.114,1
"SEPTIN7",0.00911137837259379,-0.197669764835794,0.412,0.561,1
"SUGP2",0.00917713157829653,-0.32839173440703,0.113,0.203,1
"FTL",0.00927564501303135,0.516701728746471,0.42,0.367,1
"RNF152",0.00934235057702427,-0.232449757810952,0.156,0.253,1
"HERC4",0.00939341904241143,-0.394496896409484,0.125,0.208,1
"RPL22",0.00948989808587773,0.686832190486186,0.253,0.186,1
"GNAS",0.00954676803361932,0.635825904962846,0.346,0.294,1
"ITPR1",0.00955107710802761,-0.281013883196333,0.128,0.214,1
"EID1",0.00955846061142466,0.767193216536029,0.237,0.172,1
"AP1G1",0.00959176573564298,-0.156647272822174,0.047,0.108,1
"PMEPA1",0.00964388401843409,-0.329852651758574,0.132,0.214,1
"CSPG4",0.00964699594159167,-0.360624191648493,0.062,0.128,1
"PTP4A3",0.00966400296777098,-0.375069995008323,0.043,0.1,1
"LASP1",0.00968011672586941,-0.231773259436705,0.051,0.111,1
"FABP4",0.00975211203900609,0.443317649590032,0.362,0.281,1
"DAB2",0.00982129445055829,-0.249648501696434,0.058,0.125,1
"FNBP1L",0.00990348623010126,-0.280655962365905,0.074,0.144,1
"SLAIN2",0.0099959519940761,-0.242753492788977,0.054,0.117,1
"CFH",0.0100223590731434,-0.317527226977616,0.144,0.236,1
"ITGB1",0.0101555540486165,0.524905026229751,0.409,0.353,1
"ARID2",0.010170045868,-0.37362235743678,0.054,0.117,1
"LINC-PINT",0.0103344050163572,-0.281076670870649,0.14,0.233,1
"GOLGA8A",0.010346824902749,-0.354569932906285,0.105,0.186,1
"CREBZF",0.010398226634321,-0.249040946747906,0.14,0.236,1
"UBXN2A",0.0104301976811824,-0.242218865768791,0.043,0.1,1
"NCBP3",0.0105204518959995,-0.1970529505887,0.093,0.172,1
"SF1",0.010772404809211,-0.192367296423631,0.245,0.364,1
"CDK13",0.0108454850960692,-0.341243425316641,0.128,0.217,1
"SNAPC3",0.0109245159686985,-0.299456016807885,0.051,0.111,1
"RPL6",0.0109337393755805,0.602595358387963,0.288,0.217,1
"SMIM14",0.0109406591705365,-0.272186112215379,0.047,0.106,1
"BOD1L1",0.0109947105508745,-0.399308790310402,0.167,0.258,1
"SLC35E3",0.0110181834067945,-0.503070118733942,0.051,0.108,1
"SLC2A3",0.0111079589164067,-0.736817888315249,0.062,0.122,1
"SHOC2",0.0111399875857225,-0.276583370433858,0.054,0.117,1
"ARID1A",0.0112695220091796,-0.231614429403865,0.062,0.128,1
"MIRLET7BHG",0.0114208716075755,-0.363644899831988,0.051,0.111,1
"EHD2",0.0115900690820973,-0.392064963741371,0.082,0.15,1
"TIA1",0.0116362580051034,-0.212457487258316,0.105,0.186,1
"FOXJ3",0.0116627325307329,-0.254264923566565,0.054,0.117,1
"SPAG9",0.0116632342336124,-0.160496870081124,0.198,0.319,1
"S100A4",0.0116730816767056,0.685525236492322,0.16,0.097,1
"KLHDC8B",0.011673184686701,-0.394465964407508,0.047,0.103,1
"MYSM1",0.0117317021592895,-0.295476314236147,0.07,0.139,1
"USP33",0.0117470887226327,-0.201258585057967,0.074,0.144,1
"MARK3",0.0119215576854807,-0.22042034699818,0.097,0.175,1
"PDGFA",0.0120477286093078,-0.280420300123305,0.051,0.108,1
"RASAL2",0.012331197976361,-0.352789969604402,0.14,0.228,1
"MATR3.1",0.0123943890974028,-0.266972555902417,0.086,0.158,1
"TMOD2",0.0124376211539323,-0.195386019552354,0.043,0.1,1
"PPP1R12C",0.0124427252822613,-0.404898725975109,0.051,0.108,1
"FGD4",0.0125051666413776,-0.287005456551895,0.105,0.183,1
"WDR73",0.0125533255138396,-0.302567269771585,0.082,0.153,1
"RESF1",0.0126128479107449,-0.359537090378943,0.113,0.192,1
"EIF3K",0.0126936503594724,0.716845589910473,0.198,0.133,1
"NDUFB11",0.0126980433919475,0.690146376596929,0.128,0.072,1
"BPTF",0.0127567695317938,-0.191409869786734,0.21,0.325,1
"SAMHD1",0.0128810394101806,-0.239814178329752,0.078,0.147,1
"RPL7L1",0.0129181957976708,-0.214762152239778,0.082,0.156,1
"MOB1A",0.0130966422296333,-0.301060180348577,0.062,0.125,1
"SRSF6",0.0131182808394046,-0.325176164683712,0.074,0.142,1
"SERPING1",0.0131192334146255,-0.192571323644491,0.175,0.278,1
"RB1CC1",0.013144910810685,-0.283809457915258,0.125,0.206,1
"HNRNPR",0.0132021809551886,-0.269837805530935,0.175,0.272,1
"RPL36",0.0132286835339403,0.609019744206093,0.296,0.231,1
"ATP5MPL",0.0132430903901145,0.824313097564487,0.179,0.117,1
"NELFCD",0.013297826274068,-0.270826301812332,0.054,0.114,1
"PEAR1",0.013298056122409,-0.389377374856256,0.086,0.156,1
"CHCHD2",0.0133162718453318,0.69587322632802,0.195,0.131,1
"NDUFB2",0.0133354055414115,0.714416024369487,0.198,0.133,1
"SMARCA1",0.0135527021143242,-0.333537325119071,0.051,0.108,1
"UBR2",0.0135814261390642,-0.386676992090315,0.086,0.156,1
"EHBP1L1",0.0136558446149065,-0.424130400191264,0.07,0.133,1
"DMTF1",0.0137660372069172,-0.193808202699949,0.113,0.197,1
"CD46",0.0137939560953368,-0.36694387289252,0.198,0.292,1
"NKTR",0.0139075462205319,-0.213440923135271,0.362,0.506,1
"HIST1H1E",0.0139223951809715,-0.413884511537107,0.051,0.106,1
"RPL23A",0.0140910403318606,0.545170655946145,0.276,0.206,1
"ATP5PD",0.0140912731731821,0.685824288030405,0.171,0.108,1
"NSD3",0.0140932844496223,-0.29731568774337,0.202,0.303,1
"COX8A",0.0141850165230244,0.596183166338063,0.175,0.111,1
"PUM3",0.0143553384437036,-0.403363314992258,0.058,0.117,1
"ANKRD36",0.0143851786765687,-0.121185650151958,0.078,0.15,1
"ADAMTSL3",0.014481747636621,-0.287075331889245,0.066,0.128,1
"DYNLL1",0.0145387510779129,0.622388496200561,0.214,0.147,1
"MXI1",0.014543090833228,-0.314313012959563,0.07,0.133,1
"H3F3B",0.0146062442670976,-0.265007436486498,0.323,0.464,1
"HDGFL3",0.0146090088511948,-0.366069594246591,0.074,0.139,1
"ZFC3H1",0.0147115462547654,-0.114301631376259,0.109,0.192,1
"SNHG5",0.0147266760947205,-0.395683857797799,0.062,0.122,1
"C12orf57",0.0147837577089049,0.833004794962576,0.171,0.114,1
"C1QB",0.0148351878942379,-0.317642950854095,0.047,0.103,1
"MTPN",0.0148616015582699,0.755285622005859,0.105,0.056,1
"COL6A2",0.0149906209693007,-0.122379771748783,0.292,0.431,1
"ENSA",0.0149992189575811,-0.368379773794601,0.051,0.106,1
"SETBP1",0.0151588928134444,-0.410486958960062,0.051,0.106,1
"CRBN",0.0151950953347994,-0.255838072135054,0.074,0.139,1
"MYL12B",0.0152004334613933,0.483828224528298,0.218,0.15,1
"PDLIM5",0.015288619960146,0.7004835967532,0.198,0.136,1
"EPC1",0.0154341662356915,-0.166135156119025,0.152,0.239,1
"INO80D",0.015457818743574,-0.253637513172129,0.074,0.142,1
"CREBBP",0.015551327298034,-0.212186549742289,0.047,0.103,1
"IGFBP4",0.0156273680691,-0.104225910994036,0.136,0.225,1
"GABARAP",0.0156334223518264,0.732436275525026,0.202,0.139,1
"FRMD4A",0.0157156246955409,-0.351953974004835,0.078,0.144,1
"DBI",0.0157360073370579,0.589574183609005,0.121,0.067,1
"EXOSC10",0.0157560456883624,-0.155305958759216,0.054,0.114,1
"NDUFB9",0.0157710794781784,0.729399508155126,0.113,0.061,1
"ALDOA",0.016070942153786,-0.399785739735275,0.047,0.1,1
"CBR4",0.0161179396989709,-0.378784529990018,0.054,0.111,1
"PPP6R3",0.0161480656971198,-0.203995438854103,0.058,0.119,1
"AFF4",0.0161629388285003,-0.312228380460904,0.101,0.172,1
"APOLD1",0.0162836518919297,-0.330530784057889,0.054,0.111,1
"MGST3",0.0163348451790309,0.639160852691152,0.268,0.208,1
"CSTB",0.0164400872133286,0.613858845109815,0.117,0.064,1
"SPRED1",0.0167504761342832,-0.249816297720687,0.121,0.2,1
"UVRAG",0.0170220553267632,-0.300466245812359,0.058,0.117,1
"RBM25",0.0171594839799054,-0.251313472734811,0.296,0.422,1
"SNX29",0.0172152807515729,-0.191382423752966,0.054,0.114,1
"LTBP3",0.0172978277518437,-0.260576409553911,0.105,0.181,1
"EMD",0.0175566670349382,-0.203801416959519,0.051,0.106,1
"RBM39",0.0175643523494283,-0.18926350803138,0.385,0.533,1
"MEG3",0.0176028799465433,0.908932128203255,0.101,0.053,1
"PURA",0.0176978823377802,-0.172958141115522,0.152,0.242,1
"LRRC32",0.0177704347114028,-0.199430796099846,0.082,0.147,1
"MYL12A",0.0178267333612252,0.591546915439502,0.257,0.197,1
"AEBP2",0.0178443587466798,-0.401583245636981,0.054,0.108,1
"NME3",0.0181769874216166,-0.45777551243807,0.132,0.203,1
"H3F3A",0.01828730885992,0.707085173340199,0.28,0.222,1
"PABPN1",0.0184295597441887,-0.203382563416551,0.121,0.2,1
"SORBS1",0.0184435240074872,0.726020948737719,0.101,0.053,1
"ADD1",0.0184595553696929,-0.164928122514423,0.183,0.278,1
"ABCA5",0.0184691120124564,-0.255796190747877,0.109,0.186,1
"EEF1B2",0.0187445418970627,0.69664794896135,0.148,0.092,1
"PHYKPL",0.0187688784051525,-0.279185723849681,0.047,0.1,1
"NDUFA1",0.0188038989322561,0.742644369863389,0.163,0.106,1
"CCDC85B",0.0188441322408305,0.616633922825859,0.152,0.094,1
"ATF6B",0.018878201055761,-0.268706098886874,0.058,0.117,1
"MAP1LC3A",0.0189247796354695,-0.409818170372296,0.078,0.139,1
"NUMA1",0.0189336746674667,-0.304334061818407,0.089,0.156,1
"AKAP9",0.0190685636669765,-0.330863455236096,0.3,0.408,1
"DLEU2",0.0191823615897691,-0.181604764892189,0.082,0.15,1
"SMTN",0.0193530002994827,-0.159951276046528,0.136,0.219,1
"YBX1",0.0193759069758173,0.695524131583504,0.187,0.125,1
"WDR60",0.0194258475058796,-0.149424118759509,0.179,0.281,1
"CAV1",0.0196875037234711,0.565435115069837,0.257,0.194,1
"U2SURP",0.0197192250610184,-0.175238196874653,0.179,0.275,1
"GATAD1",0.0197584248999337,-0.23688505472709,0.183,0.275,1
"VPS29",0.0202764074820241,0.479253538488475,0.105,0.056,1
"EDNRA",0.0202782839141979,-0.399424713729495,0.14,0.214,1
"MSC-AS1",0.0202999205613914,-0.336936126119408,0.054,0.108,1
"DUT",0.0203059828865711,-0.447086620005931,0.101,0.164,1
"NDUFA3",0.0206574966713738,0.768876701297327,0.109,0.061,1
"ARHGEF12",0.0206995774622287,-0.193590909304638,0.163,0.253,1
"KMT2A",0.0207076652749446,-0.17803495231734,0.222,0.325,1
"GAS6",0.0207579891429339,-0.311902708427127,0.171,0.256,1
"CEP170",0.0208641822996423,-0.125810010696902,0.054,0.111,1
"MICU3",0.0208962597985081,-0.232939898267036,0.062,0.119,1
"ZNF160",0.0210235690957529,-0.365741774056718,0.054,0.108,1
"SEPTIN2",0.0210766166813047,-0.15759841897702,0.14,0.222,1
"FAM172A",0.0212079487791988,-0.285168575901113,0.054,0.108,1
"SENP7",0.0212611717196425,-0.302620147822612,0.07,0.131,1
"ICE2",0.0213226998712243,-0.343932162693356,0.062,0.119,1
"PLXND1",0.0214188643440432,-0.38823763973286,0.121,0.192,1
"RUNX1T1",0.0214502039298549,-0.270023260083109,0.105,0.178,1
"TESC",0.0214713608902094,-0.450567355612662,0.078,0.136,1
"LAMA2",0.0214796634776932,0.641524171652371,0.136,0.083,1
"MRVI1",0.0216420991668987,-0.354459461541892,0.121,0.192,1
"TRPM7",0.0217313040018227,-0.149971407462786,0.058,0.117,1
"ARMCX4",0.0218863252461617,-0.141728918932146,0.051,0.106,1
"FRMD3",0.0220450444706452,-0.316011683239333,0.148,0.228,1
"ITGA1",0.0220747886463159,-0.157489347917378,0.311,0.433,1
"AC025171.2",0.0220998169505955,-0.181150420691345,0.058,0.117,1
"TMEM50B",0.0221405483178359,-0.235911178136414,0.074,0.136,1
"ATXN7",0.0221970704533168,-0.216688272240663,0.07,0.131,1
"CYHR1",0.022247700673804,-0.244378415553372,0.051,0.103,1
"GLG1",0.022460588934279,-0.210524755104696,0.128,0.208,1
"DGKH",0.0226439165911518,-0.139085665118682,0.136,0.225,1
"NDUFB4",0.0228064390080223,0.630436874497534,0.136,0.083,1
"OST4",0.0230386881572648,0.639076049419075,0.136,0.083,1
